date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:45	51025/51025	---M--	200	added ('OK')	image/jpeg	etag:%22e749d214992846bc%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0520-1.jpg?resize=640%2C895&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0520-18eee.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:47	49326/49326	---M--	200	added ('OK')	image/jpeg	etag:%22d955ecb2baf8dc5a%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0548-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0548-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:47	74674/74674	---M--	200	added ('OK')	image/jpeg	etag:%22b841a2cef3234b85%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0529-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0529-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:48	55551/55551	---M--	200	added ('OK')	image/jpeg	etag:%225731105b8bf93f3e%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0556-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0556-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:48	53572/53572	---M--	200	added ('OK')	image/jpeg	etag:%22ed0977adfc79bb96%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0571-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0571-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:49	52543/52543	---M--	200	added ('OK')	image/jpeg	etag:%22c1013b82c47b9f34%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0582-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0582-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:50	43103/43103	---M--	200	added ('OK')	image/jpeg	etag:%22dbdeed5589450c26%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0588-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0588-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:50	54614/54614	---M--	200	added ('OK')	image/jpeg	etag:%22f68d707a4e685378%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0505-1.jpg?resize=640%2C944&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0505-1e809.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:52	625/625	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:13:52%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fexplore-our-uniforms%2F&description=&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F10%2FDSC_0542-1.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/indexb822.html	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:52	65641/65641	---M--	200	added ('OK')	image/jpeg	etag:%22f257df725ee92dab%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0509-1.jpg?resize=640%2C960&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0509-117f2.jpg	(from https://royalpalmcollege.com/explore-our-uniforms/)
15:13:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:52%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/posts/10508	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/posts/10508.1b6.delayed	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:53%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fstandard-science-laboratory%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embedc0c1	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:53%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fstandard-science-laboratory%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed20d3	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:56	1363/1363	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:13:54%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fstandard-science-laboratory%2F&description=At%20RICO%20we%20ensure%20the%20best%20facilities%20are%20provided%20for%20teaching%20and%20learning%2C%20since%20our%20management%20team%20recognize%20that%20each%20child%20has%20the%20potential%20to%20exceed%20expectation%2C%20the%20students%20are%20then%20encouraged%20to%20question%20and%20apply%20their%20knowledge%2C%20think%20creatively%2C%20%26hellip%3B%20&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F10%2FDSC_6782.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/indexb6f6.html	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:54%20GMT	https://royalpalmcollege.com/tag/science/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/tag/science/index.html	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:54%20GMT	https://royalpalmcollege.com/?p=10508	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index437f.html	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:57	307925/307925	---MCZ	200	added ('OK')	text/html	etag:%225451-1756787503;gz%22	https://royalpalmcollege.com/tag/standard-science-laboratory/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/tag/standard-science-laboratory/index.html	(from https://royalpalmcollege.com/standard-science-laboratory/)
15:13:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:57%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.eot?5510888	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.1b990c6.delayed	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:13:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:58%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.ttf	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:13:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:58%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.svg?5510888	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.svg	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:13:58%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/openhand.cur	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/openhand.cur	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:00%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/closedhand.cur	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/closedhand.cur	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:00%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:01%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:01%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:01%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:02%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:02%20GMT	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9)
15:14:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:03%20GMT	https://royalpalmcollege.com/t	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/t	(from https://royalpalmcollege.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.1)
15:14:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:04%20GMT	https://royalpalmcollege.com/dummy.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/dummy.png	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9)
15:14:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:06%20GMT	https://royalpalmcollege.com/revslider/public/assets/assets/svg/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/revslider/public/assets/assets/svg/index.html	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9)
15:14:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:06%20GMT	https://royalpalmcollege.com/revslider/public/assets/svg/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/revslider/public/assets/svg/index.html	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9)
15:14:09	40024/40024	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2002%20Sep%202025%2014:14:07%20GMT	https://player.vimeo.com/api/player.js	C:/Users/tajud/Desktop/Royal%20CLone/player.vimeo.com/api/player.js	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9)
15:14:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:08%20GMT	https://royalpalmcollege.com/origin=https://	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/origin=https_/index.html	(from https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9)
15:14:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:08%20GMT	https://royalpalmcollege.com/Chrome/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/Chrome/index.html	(from https://royalpalmcollege.com/wp-content/plugins/bluehost-wordpress-plugin/vendor/newfold-labs/wp-module-performance/build/assets/link-prefetch.min.js?ver=4.5.1)
15:14:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:09%20GMT	https://royalpalmcollege.com/OPR/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/OPR/index.html	(from https://royalpalmcollege.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.31.3)
15:14:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:10%20GMT	https://royalpalmcollege.com/GET	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/GET.1c7.delayed	(from https://royalpalmcollege.com/wp-content/plugins/pwa-for-wp/assets/js/pwaforwp-download.min.js?ver=1.7.80)
15:14:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:11%20GMT	https://royalpalmcollege.com/Popover%20requires%20tooltip.js	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/Popover%20requires%20tooltip.js	(from https://royalpalmcollege.com/wp-content/themes/eduma/assets/js/main.min.js?ver=5.4.5)
15:14:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:12%20GMT	https://royalpalmcollege.com/${l}	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/${l}	(from https://royalpalmcollege.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5)
15:14:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:12%20GMT	https://royalpalmcollege.com/t.params.url	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/t.params.url	(from https://royalpalmcollege.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5)
15:14:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:14%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/pages/10646	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/pages/10646	(from https://royalpalmcollege.com/about-the-college/)
15:14:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:14%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fabout-the-college%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed530f	(from https://royalpalmcollege.com/about-the-college/)
15:14:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:15%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fabout-the-college%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed91b9	(from https://royalpalmcollege.com/about-the-college/)
15:14:16	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:14:16%20GMT	http://pinterest.com/robots.txt		(from https://royalpalmcollege.com/our-nursery-primary-school-jamrah-academy/)
15:14:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:16%20GMT	https://royalpalmcollege.com/?p=10646	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index4b74.html	(from https://royalpalmcollege.com/about-the-college/)
15:14:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:17%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6725.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6725.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:17	1353/1353	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:14:17%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Four-nursery-primary-school-jamrah-academy%2F%26description=Our%20Primary%20School%20is%20at%20the%20top%20echelon%20of%20primary%20schools%20in%20Kwara%20State.%20We%20boast%20of%20qualified%20teaching%20staff%20who%20are%20committed%20to%20grooming%20our%20pupils%20into%20academic%20youngsters.%20We%20run%20a%20hybrid%20curriculum%20of%20both%20Nigeria%20and%20British%20%26hellip%3B%20%26media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F10%2FIMG-20210712-WA0013.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/index1fe4.html	(from http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Four-nursery-primary-school-jamrah-academy%2F&description=Our%20Primary%20School%20is%20at%20the%20top%20echelon%20of%20primary%20schools%20in%20Kwara%20State.%20We%20boast%20of%20qualified%20teaching%20staff%20who%20are%20committed%20to%20grooming%20our%20pupils%20into%20academic%20youngsters.%20We%20run%20a%20hybrid%20curriculum%20of%20both%20Nigeria%20and%20British%20%26hellip%3B%20&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F10%2FIMG-20210712-WA0013.jpg)
15:14:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:17%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6728.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6728.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:17%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6729.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6729.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:18%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0080.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0080.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:18%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0081.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0081.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:18%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0082.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0082.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:19%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0087.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0087.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:19%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6742.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6742.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:20%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6743.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6743.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:20%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0088.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0088.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:21%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0085.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0085.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:21%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6746.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6746.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:21%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0099.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0099.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:22%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0100.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0100.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:22%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0101.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0101.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:22%20GMT	https://royalpalmcollege.com/category/hostel/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/category/hostel/index.html	(from https://royalpalmcollege.com/blog/page/2/)
15:14:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:22%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0102.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0102.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:14:23%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6921.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6921.jpg	(from https://royalpalmcollege.com/blog/page/2/)
15:14:24	77773/77773	---M--	200	added ('OK')	image/jpeg	etag:%2212fcd-6560a8b9-a791c31a2d9c92b0;;;%22	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0106.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0106.jpg	(from https://royalpalmcollege.com/blog/page/2/)
